record_id,hospital_id,hospital_name,week_start_date,blood_type,component_type,quantity_issued,month,trend_index
387,1,Toril District Hospital,02/06/2025,O+,Cryoprecipitate,1,6,75
388,1,Toril District Hospital,09/06/2025,O+,Cryoprecipitate,2,6,76
389,1,Toril District Hospital,16/06/2025,O+,Cryoprecipitate,2,6,77
390,1,Toril District Hospital,23/06/2025,O+,Cryoprecipitate,2,6,78
391,1,Toril District Hospital,30/06/2025,O+,Cryoprecipitate,2,6,79
392,1,Toril District Hospital,07/07/2025,O+,Cryoprecipitate,1,7,80
393,1,Toril District Hospital,14/07/2025,O+,Cryoprecipitate,1,7,81
394,1,Toril District Hospital,21/07/2025,O+,Cryoprecipitate,2,7,82
395,1,Toril District Hospital,28/07/2025,O+,Cryoprecipitate,2,7,83
396,1,Toril District Hospital,04/08/2025,O+,Cryoprecipitate,1,8,84
397,1,Toril District Hospital,11/08/2025,O+,Cryoprecipitate,2,8,85
398,1,Toril District Hospital,18/08/2025,O+,Cryoprecipitate,2,8,86
399,1,Toril District Hospital,25/08/2025,O+,Cryoprecipitate,2,8,87
400,1,Toril District Hospital,01/09/2025,O+,Cryoprecipitate,2,9,88
401,1,Toril District Hospital,08/09/2025,O+,Cryoprecipitate,2,9,89
402,1,Toril District Hospital,15/09/2025,O+,Cryoprecipitate,2,9,90
403,1,Toril District Hospital,22/09/2025,O+,Cryoprecipitate,2,9,91
404,1,Toril District Hospital,29/09/2025,O+,Cryoprecipitate,1,9,92
405,1,Toril District Hospital,06/10/2025,O+,Cryoprecipitate,1,10,93
406,1,Toril District Hospital,13/10/2025,O+,Cryoprecipitate,2,10,94
407,1,Toril District Hospital,20/10/2025,O+,Cryoprecipitate,1,10,95
408,1,Toril District Hospital,27/10/2025,O+,Cryoprecipitate,2,10,96
409,1,Toril District Hospital,03/11/2025,O+,Cryoprecipitate,2,11,97
410,1,Toril District Hospital,10/11/2025,O+,Cryoprecipitate,2,11,98
411,1,Toril District Hospital,17/11/2025,O+,Cryoprecipitate,2,11,99
412,1,Toril District Hospital,24/11/2025,O+,Cryoprecipitate,2,11,100
413,1,Toril District Hospital,01/12/2025,O+,Cryoprecipitate,2,12,101
414,1,Toril District Hospital,08/12/2025,O+,Cryoprecipitate,2,12,102
415,1,Toril District Hospital,15/12/2025,O+,Cryoprecipitate,2,12,103
416,1,Toril District Hospital,22/12/2025,O+,Cryoprecipitate,2,12,104
417,1,Toril District Hospital,01/01/2024,O+,Cryosupernate,1,1,1
418,1,Toril District Hospital,08/01/2024,O+,Cryosupernate,2,1,2
419,1,Toril District Hospital,15/01/2024,O+,Cryosupernate,1,1,3
420,1,Toril District Hospital,22/01/2024,O+,Cryosupernate,0,1,4
421,1,Toril District Hospital,29/01/2024,O+,Cryosupernate,2,1,5
422,1,Toril District Hospital,05/02/2024,O+,Cryosupernate,1,2,6
423,1,Toril District Hospital,12/02/2024,O+,Cryosupernate,2,2,7
424,1,Toril District Hospital,19/02/2024,O+,Cryosupernate,1,2,8
425,1,Toril District Hospital,26/02/2024,O+,Cryosupernate,1,2,9
426,1,Toril District Hospital,04/03/2024,O+,Cryosupernate,1,3,10
427,1,Toril District Hospital,11/03/2024,O+,Cryosupernate,1,3,11
428,1,Toril District Hospital,18/03/2024,O+,Cryosupernate,1,3,12
429,1,Toril District Hospital,25/03/2024,O+,Cryosupernate,0,3,13
430,1,Toril District Hospital,01/04/2024,O+,Cryosupernate,1,4,14
431,1,Toril District Hospital,08/04/2024,O+,Cryosupernate,1,4,15
432,1,Toril District Hospital,15/04/2024,O+,Cryosupernate,2,4,16
433,1,Toril District Hospital,22/04/2024,O+,Cryosupernate,1,4,17
434,1,Toril District Hospital,29/04/2024,O+,Cryosupernate,1,4,18
435,1,Toril District Hospital,06/05/2024,O+,Cryosupernate,1,5,19
436,1,Toril District Hospital,13/05/2024,O+,Cryosupernate,1,5,20
437,1,Toril District Hospital,20/05/2024,O+,Cryosupernate,1,5,21
438,1,Toril District Hospital,27/05/2024,O+,Cryosupernate,1,5,22
439,1,Toril District Hospital,03/06/2024,O+,Cryosupernate,1,6,23
440,1,Toril District Hospital,10/06/2024,O+,Cryosupernate,1,6,24
441,1,Toril District Hospital,17/06/2024,O+,Cryosupernate,2,6,25
442,1,Toril District Hospital,24/06/2024,O+,Cryosupernate,1,6,26
443,1,Toril District Hospital,01/07/2024,O+,Cryosupernate,1,7,27
444,1,Toril District Hospital,08/07/2024,O+,Cryosupernate,1,7,28
445,1,Toril District Hospital,15/07/2024,O+,Cryosupernate,1,7,29
446,1,Toril District Hospital,22/07/2024,O+,Cryosupernate,1,7,30
447,1,Toril District Hospital,29/07/2024,O+,Cryosupernate,1,7,31
448,1,Toril District Hospital,05/08/2024,O+,Cryosupernate,1,8,32
449,1,Toril District Hospital,12/08/2024,O+,Cryosupernate,1,8,33
450,1,Toril District Hospital,19/08/2024,O+,Cryosupernate,1,8,34
451,1,Toril District Hospital,26/08/2024,O+,Cryosupernate,1,8,35
452,1,Toril District Hospital,02/09/2024,O+,Cryosupernate,1,9,36
453,1,Toril District Hospital,09/09/2024,O+,Cryosupernate,1,9,37
454,1,Toril District Hospital,16/09/2024,O+,Cryosupernate,1,9,38
455,1,Toril District Hospital,23/09/2024,O+,Cryosupernate,2,9,39
456,1,Toril District Hospital,30/09/2024,O+,Cryosupernate,1,9,40
457,1,Toril District Hospital,07/10/2024,O+,Cryosupernate,1,10,41
458,1,Toril District Hospital,14/10/2024,O+,Cryosupernate,1,10,42
459,1,Toril District Hospital,21/10/2024,O+,Cryosupernate,2,10,43
460,1,Toril District Hospital,28/10/2024,O+,Cryosupernate,1,10,44
461,1,Toril District Hospital,04/11/2024,O+,Cryosupernate,2,11,45
462,1,Toril District Hospital,11/11/2024,O+,Cryosupernate,1,11,46
463,1,Toril District Hospital,18/11/2024,O+,Cryosupernate,1,11,47
464,1,Toril District Hospital,25/11/2024,O+,Cryosupernate,1,11,48
465,1,Toril District Hospital,02/12/2024,O+,Cryosupernate,1,12,49
466,1,Toril District Hospital,09/12/2024,O+,Cryosupernate,1,12,50
467,1,Toril District Hospital,16/12/2024,O+,Cryosupernate,1,12,51
468,1,Toril District Hospital,23/12/2024,O+,Cryosupernate,1,12,52
469,1,Toril District Hospital,30/12/2024,O+,Cryosupernate,1,12,53
470,1,Toril District Hospital,06/01/2025,O+,Cryosupernate,1,1,54
471,1,Toril District Hospital,13/01/2025,O+,Cryosupernate,1,1,55
472,1,Toril District Hospital,20/01/2025,O+,Cryosupernate,1,1,56
473,1,Toril District Hospital,27/01/2025,O+,Cryosupernate,1,1,57
474,1,Toril District Hospital,03/02/2025,O+,Cryosupernate,1,2,58
475,1,Toril District Hospital,10/02/2025,O+,Cryosupernate,1,2,59
476,1,Toril District Hospital,17/02/2025,O+,Cryosupernate,1,2,60
477,1,Toril District Hospital,24/02/2025,O+,Cryosupernate,1,2,61
478,1,Toril District Hospital,03/03/2025,O+,Cryosupernate,1,3,62
479,1,Toril District Hospital,10/03/2025,O+,Cryosupernate,2,3,63
480,1,Toril District Hospital,17/03/2025,O+,Cryosupernate,1,3,64
481,1,Toril District Hospital,24/03/2025,O+,Cryosupernate,1,3,65
482,1,Toril District Hospital,31/03/2025,O+,Cryosupernate,1,3,66
483,1,Toril District Hospital,07/04/2025,O+,Cryosupernate,1,4,67
484,1,Toril District Hospital,14/04/2025,O+,Cryosupernate,1,4,68
485,1,Toril District Hospital,21/04/2025,O+,Cryosupernate,1,4,69
486,1,Toril District Hospital,28/04/2025,O+,Cryosupernate,1,4,70
487,1,Toril District Hospital,05/05/2025,O+,Cryosupernate,1,5,71
488,1,Toril District Hospital,12/05/2025,O+,Cryosupernate,2,5,72
489,1,Toril District Hospital,19/05/2025,O+,Cryosupernate,1,5,73
490,1,Toril District Hospital,26/05/2025,O+,Cryosupernate,1,5,74
491,1,Toril District Hospital,02/06/2025,O+,Cryosupernate,1,6,75
492,1,Toril District Hospital,09/06/2025,O+,Cryosupernate,1,6,76
493,1,Toril District Hospital,16/06/2025,O+,Cryosupernate,1,6,77
494,1,Toril District Hospital,23/06/2025,O+,Cryosupernate,1,6,78
495,1,Toril District Hospital,30/06/2025,O+,Cryosupernate,1,6,79
496,1,Toril District Hospital,07/07/2025,O+,Cryosupernate,1,7,80
497,1,Toril District Hospital,14/07/2025,O+,Cryosupernate,1,7,81
498,1,Toril District Hospital,21/07/2025,O+,Cryosupernate,1,7,82
499,1,Toril District Hospital,28/07/2025,O+,Cryosupernate,1,7,83
500,1,Toril District Hospital,04/08/2025,O+,Cryosupernate,1,8,84
501,1,Toril District Hospital,11/08/2025,O+,Cryosupernate,1,8,85
502,1,Toril District Hospital,18/08/2025,O+,Cryosupernate,1,8,86
503,1,Toril District Hospital,25/08/2025,O+,Cryosupernate,1,8,87
504,1,Toril District Hospital,01/09/2025,O+,Cryosupernate,1,9,88
505,1,Toril District Hospital,08/09/2025,O+,Cryosupernate,1,9,89
506,1,Toril District Hospital,15/09/2025,O+,Cryosupernate,2,9,90
507,1,Toril District Hospital,22/09/2025,O+,Cryosupernate,1,9,91
508,1,Toril District Hospital,29/09/2025,O+,Cryosupernate,1,9,92
509,1,Toril District Hospital,06/10/2025,O+,Cryosupernate,0,10,93
510,1,Toril District Hospital,13/10/2025,O+,Cryosupernate,1,10,94
511,1,Toril District Hospital,20/10/2025,O+,Cryosupernate,1,10,95
512,1,Toril District Hospital,27/10/2025,O+,Cryosupernate,1,10,96
513,1,Toril District Hospital,03/11/2025,O+,Cryosupernate,1,11,97
514,1,Toril District Hospital,10/11/2025,O+,Cryosupernate,1,11,98
515,1,Toril District Hospital,17/11/2025,O+,Cryosupernate,1,11,99
516,1,Toril District Hospital,24/11/2025,O+,Cryosupernate,1,11,100
517,1,Toril District Hospital,01/12/2025,O+,Cryosupernate,1,12,101
518,1,Toril District Hospital,08/12/2025,O+,Cryosupernate,1,12,102
519,1,Toril District Hospital,15/12/2025,O+,Cryosupernate,1,12,103
520,1,Toril District Hospital,22/12/2025,O+,Cryosupernate,1,12,104
521,1,Toril District Hospital,01/01/2024,O-,PRBC,3,1,1
522,1,Toril District Hospital,08/01/2024,O-,PRBC,3,1,2
523,1,Toril District Hospital,15/01/2024,O-,PRBC,2,1,3
524,1,Toril District Hospital,22/01/2024,O-,PRBC,2,1,4
525,1,Toril District Hospital,29/01/2024,O-,PRBC,2,1,5
526,1,Toril District Hospital,05/02/2024,O-,PRBC,2,2,6
527,1,Toril District Hospital,12/02/2024,O-,PRBC,2,2,7
528,1,Toril District Hospital,19/02/2024,O-,PRBC,2,2,8
529,1,Toril District Hospital,26/02/2024,O-,PRBC,3,2,9
530,1,Toril District Hospital,04/03/2024,O-,PRBC,2,3,10
531,1,Toril District Hospital,11/03/2024,O-,PRBC,2,3,11
532,1,Toril District Hospital,18/03/2024,O-,PRBC,2,3,12
533,1,Toril District Hospital,25/03/2024,O-,PRBC,2,3,13
534,1,Toril District Hospital,01/04/2024,O-,PRBC,2,4,14
535,1,Toril District Hospital,08/04/2024,O-,PRBC,3,4,15
536,1,Toril District Hospital,15/04/2024,O-,PRBC,2,4,16
537,1,Toril District Hospital,22/04/2024,O-,PRBC,2,4,17
538,1,Toril District Hospital,29/04/2024,O-,PRBC,2,4,18
539,1,Toril District Hospital,06/05/2024,O-,PRBC,3,5,19
540,1,Toril District Hospital,13/05/2024,O-,PRBC,3,5,20
541,1,Toril District Hospital,20/05/2024,O-,PRBC,3,5,21
542,1,Toril District Hospital,27/05/2024,O-,PRBC,2,5,22
543,1,Toril District Hospital,03/06/2024,O-,PRBC,3,6,23
544,1,Toril District Hospital,10/06/2024,O-,PRBC,2,6,24
545,1,Toril District Hospital,17/06/2024,O-,PRBC,3,6,25
546,1,Toril District Hospital,24/06/2024,O-,PRBC,2,6,26
547,1,Toril District Hospital,01/07/2024,O-,PRBC,3,7,27
548,1,Toril District Hospital,08/07/2024,O-,PRBC,3,7,28
549,1,Toril District Hospital,15/07/2024,O-,PRBC,3,7,29
550,1,Toril District Hospital,22/07/2024,O-,PRBC,3,7,30
551,1,Toril District Hospital,29/07/2024,O-,PRBC,2,7,31
552,1,Toril District Hospital,05/08/2024,O-,PRBC,2,8,32
553,1,Toril District Hospital,12/08/2024,O-,PRBC,2,8,33
554,1,Toril District Hospital,19/08/2024,O-,PRBC,2,8,34
555,1,Toril District Hospital,26/08/2024,O-,PRBC,3,8,35
556,1,Toril District Hospital,02/09/2024,O-,PRBC,2,9,36
557,1,Toril District Hospital,09/09/2024,O-,PRBC,3,9,37
558,1,Toril District Hospital,16/09/2024,O-,PRBC,3,9,38
559,1,Toril District Hospital,23/09/2024,O-,PRBC,3,9,39
560,1,Toril District Hospital,30/09/2024,O-,PRBC,3,9,40
561,1,Toril District Hospital,07/10/2024,O-,PRBC,3,10,41
562,1,Toril District Hospital,14/10/2024,O-,PRBC,2,10,42
563,1,Toril District Hospital,21/10/2024,O-,PRBC,3,10,43
564,1,Toril District Hospital,28/10/2024,O-,PRBC,2,10,44
565,1,Toril District Hospital,04/11/2024,O-,PRBC,3,11,45
566,1,Toril District Hospital,11/11/2024,O-,PRBC,3,11,46
567,1,Toril District Hospital,18/11/2024,O-,PRBC,2,11,47
568,1,Toril District Hospital,25/11/2024,O-,PRBC,3,11,48
569,1,Toril District Hospital,02/12/2024,O-,PRBC,3,12,49
570,1,Toril District Hospital,09/12/2024,O-,PRBC,3,12,50
571,1,Toril District Hospital,16/12/2024,O-,PRBC,3,12,51
572,1,Toril District Hospital,23/12/2024,O-,PRBC,3,12,52
573,1,Toril District Hospital,30/12/2024,O-,PRBC,3,12,53
574,1,Toril District Hospital,06/01/2025,O-,PRBC,2,1,54
575,1,Toril District Hospital,13/01/2025,O-,PRBC,3,1,55
576,1,Toril District Hospital,20/01/2025,O-,PRBC,3,1,56
577,1,Toril District Hospital,27/01/2025,O-,PRBC,2,1,57
578,1,Toril District Hospital,03/02/2025,O-,PRBC,2,2,58
579,1,Toril District Hospital,10/02/2025,O-,PRBC,2,2,59
580,1,Toril District Hospital,17/02/2025,O-,PRBC,3,2,60
581,1,Toril District Hospital,24/02/2025,O-,PRBC,2,2,61
582,1,Toril District Hospital,03/03/2025,O-,PRBC,2,3,62
583,1,Toril District Hospital,10/03/2025,O-,PRBC,2,3,63
584,1,Toril District Hospital,17/03/2025,O-,PRBC,2,3,64
585,1,Toril District Hospital,24/03/2025,O-,PRBC,2,3,65
586,1,Toril District Hospital,31/03/2025,O-,PRBC,2,3,66
587,1,Toril District Hospital,07/04/2025,O-,PRBC,2,4,67
588,1,Toril District Hospital,14/04/2025,O-,PRBC,3,4,68
589,1,Toril District Hospital,21/04/2025,O-,PRBC,3,4,69
590,1,Toril District Hospital,28/04/2025,O-,PRBC,3,4,70
591,1,Toril District Hospital,05/05/2025,O-,PRBC,3,5,71
592,1,Toril District Hospital,12/05/2025,O-,PRBC,3,5,72
593,1,Toril District Hospital,19/05/2025,O-,PRBC,3,5,73
594,1,Toril District Hospital,26/05/2025,O-,PRBC,3,5,74
595,1,Toril District Hospital,02/06/2025,O-,PRBC,3,6,75
596,1,Toril District Hospital,09/06/2025,O-,PRBC,3,6,76
597,1,Toril District Hospital,16/06/2025,O-,PRBC,3,6,77
598,1,Toril District Hospital,23/06/2025,O-,PRBC,3,6,78
599,1,Toril District Hospital,30/06/2025,O-,PRBC,2,6,79
600,1,Toril District Hospital,07/07/2025,O-,PRBC,2,7,80
601,1,Toril District Hospital,14/07/2025,O-,PRBC,3,7,81
602,1,Toril District Hospital,21/07/2025,O-,PRBC,3,7,82
603,1,Toril District Hospital,28/07/2025,O-,PRBC,2,7,83
604,1,Toril District Hospital,04/08/2025,O-,PRBC,3,8,84
605,1,Toril District Hospital,11/08/2025,O-,PRBC,3,8,85
606,1,Toril District Hospital,18/08/2025,O-,PRBC,2,8,86
607,1,Toril District Hospital,25/08/2025,O-,PRBC,3,8,87
608,1,Toril District Hospital,01/09/2025,O-,PRBC,3,9,88
609,1,Toril District Hospital,08/09/2025,O-,PRBC,3,9,89
610,1,Toril District Hospital,15/09/2025,O-,PRBC,2,9,90
611,1,Toril District Hospital,22/09/2025,O-,PRBC,3,9,91
612,1,Toril District Hospital,29/09/2025,O-,PRBC,3,9,92
613,1,Toril District Hospital,06/10/2025,O-,PRBC,3,10,93
614,1,Toril District Hospital,13/10/2025,O-,PRBC,3,10,94
615,1,Toril District Hospital,20/10/2025,O-,PRBC,3,10,95
616,1,Toril District Hospital,27/10/2025,O-,PRBC,2,10,96
617,1,Toril District Hospital,03/11/2025,O-,PRBC,3,11,97
618,1,Toril District Hospital,10/11/2025,O-,PRBC,3,11,98
619,1,Toril District Hospital,17/11/2025,O-,PRBC,2,11,99
620,1,Toril District Hospital,24/11/2025,O-,PRBC,3,11,100
621,1,Toril District Hospital,01/12/2025,O-,PRBC,3,12,101
622,1,Toril District Hospital,08/12/2025,O-,PRBC,3,12,102
623,1,Toril District Hospital,15/12/2025,O-,PRBC,3,12,103
624,1,Toril District Hospital,22/12/2025,O-,PRBC,3,12,104
625,1,Toril District Hospital,01/01/2024,O-,Platelet Concentrate,1,1,1
626,1,Toril District Hospital,08/01/2024,O-,Platelet Concentrate,0,1,2
627,1,Toril District Hospital,15/01/2024,O-,Platelet Concentrate,0,1,3
628,1,Toril District Hospital,22/01/2024,O-,Platelet Concentrate,1,1,4
629,1,Toril District Hospital,29/01/2024,O-,Platelet Concentrate,1,1,5
630,1,Toril District Hospital,05/02/2024,O-,Platelet Concentrate,1,2,6
631,1,Toril District Hospital,12/02/2024,O-,Platelet Concentrate,1,2,7
632,1,Toril District Hospital,19/02/2024,O-,Platelet Concentrate,1,2,8
633,1,Toril District Hospital,26/02/2024,O-,Platelet Concentrate,0,2,9
634,1,Toril District Hospital,04/03/2024,O-,Platelet Concentrate,0,3,10
635,1,Toril District Hospital,11/03/2024,O-,Platelet Concentrate,0,3,11
636,1,Toril District Hospital,18/03/2024,O-,Platelet Concentrate,1,3,12
637,1,Toril District Hospital,25/03/2024,O-,Platelet Concentrate,1,3,13
638,1,Toril District Hospital,01/04/2024,O-,Platelet Concentrate,1,4,14
639,1,Toril District Hospital,08/04/2024,O-,Platelet Concentrate,1,4,15
640,1,Toril District Hospital,15/04/2024,O-,Platelet Concentrate,1,4,16
641,1,Toril District Hospital,22/04/2024,O-,Platelet Concentrate,1,4,17
642,1,Toril District Hospital,29/04/2024,O-,Platelet Concentrate,0,4,18
643,1,Toril District Hospital,06/05/2024,O-,Platelet Concentrate,1,5,19
644,1,Toril District Hospital,13/05/2024,O-,Platelet Concentrate,1,5,20
645,1,Toril District Hospital,20/05/2024,O-,Platelet Concentrate,1,5,21
646,1,Toril District Hospital,27/05/2024,O-,Platelet Concentrate,1,5,22
647,1,Toril District Hospital,03/06/2024,O-,Platelet Concentrate,0,6,23
648,1,Toril District Hospital,10/06/2024,O-,Platelet Concentrate,1,6,24
649,1,Toril District Hospital,17/06/2024,O-,Platelet Concentrate,1,6,25
650,1,Toril District Hospital,24/06/2024,O-,Platelet Concentrate,1,6,26
651,1,Toril District Hospital,01/07/2024,O-,Platelet Concentrate,1,7,27
652,1,Toril District Hospital,08/07/2024,O-,Platelet Concentrate,0,7,28
653,1,Toril District Hospital,15/07/2024,O-,Platelet Concentrate,1,7,29
654,1,Toril District Hospital,22/07/2024,O-,Platelet Concentrate,0,7,30
655,1,Toril District Hospital,29/07/2024,O-,Platelet Concentrate,0,7,31
656,1,Toril District Hospital,05/08/2024,O-,Platelet Concentrate,1,8,32
657,1,Toril District Hospital,12/08/2024,O-,Platelet Concentrate,1,8,33
658,1,Toril District Hospital,19/08/2024,O-,Platelet Concentrate,1,8,34
659,1,Toril District Hospital,26/08/2024,O-,Platelet Concentrate,1,8,35
660,1,Toril District Hospital,02/09/2024,O-,Platelet Concentrate,0,9,36
661,1,Toril District Hospital,09/09/2024,O-,Platelet Concentrate,0,9,37
662,1,Toril District Hospital,16/09/2024,O-,Platelet Concentrate,1,9,38
663,1,Toril District Hospital,23/09/2024,O-,Platelet Concentrate,0,9,39
664,1,Toril District Hospital,30/09/2024,O-,Platelet Concentrate,1,9,40
665,1,Toril District Hospital,07/10/2024,O-,Platelet Concentrate,1,10,41
666,1,Toril District Hospital,14/10/2024,O-,Platelet Concentrate,1,10,42
667,1,Toril District Hospital,21/10/2024,O-,Platelet Concentrate,0,10,43
668,1,Toril District Hospital,28/10/2024,O-,Platelet Concentrate,1,10,44
669,1,Toril District Hospital,04/11/2024,O-,Platelet Concentrate,1,11,45
670,1,Toril District Hospital,11/11/2024,O-,Platelet Concentrate,0,11,46
671,1,Toril District Hospital,18/11/2024,O-,Platelet Concentrate,1,11,47
672,1,Toril District Hospital,25/11/2024,O-,Platelet Concentrate,1,11,48
673,1,Toril District Hospital,02/12/2024,O-,Platelet Concentrate,1,12,49
674,1,Toril District Hospital,09/12/2024,O-,Platelet Concentrate,1,12,50
675,1,Toril District Hospital,16/12/2024,O-,Platelet Concentrate,1,12,51
676,1,Toril District Hospital,23/12/2024,O-,Platelet Concentrate,1,12,52
677,1,Toril District Hospital,30/12/2024,O-,Platelet Concentrate,1,12,53
678,1,Toril District Hospital,06/01/2025,O-,Platelet Concentrate,1,1,54
679,1,Toril District Hospital,13/01/2025,O-,Platelet Concentrate,1,1,55
680,1,Toril District Hospital,20/01/2025,O-,Platelet Concentrate,0,1,56
681,1,Toril District Hospital,27/01/2025,O-,Platelet Concentrate,1,1,57
682,1,Toril District Hospital,03/02/2025,O-,Platelet Concentrate,1,2,58
683,1,Toril District Hospital,10/02/2025,O-,Platelet Concentrate,1,2,59
684,1,Toril District Hospital,17/02/2025,O-,Platelet Concentrate,0,2,60
685,1,Toril District Hospital,24/02/2025,O-,Platelet Concentrate,2,2,61
686,1,Toril District Hospital,03/03/2025,O-,Platelet Concentrate,0,3,62
687,1,Toril District Hospital,10/03/2025,O-,Platelet Concentrate,1,3,63
688,1,Toril District Hospital,17/03/2025,O-,Platelet Concentrate,1,3,64
689,1,Toril District Hospital,24/03/2025,O-,Platelet Concentrate,1,3,65
690,1,Toril District Hospital,31/03/2025,O-,Platelet Concentrate,0,3,66
691,1,Toril District Hospital,07/04/2025,O-,Platelet Concentrate,1,4,67
692,1,Toril District Hospital,14/04/2025,O-,Platelet Concentrate,0,4,68
693,1,Toril District Hospital,21/04/2025,O-,Platelet Concentrate,0,4,69
694,1,Toril District Hospital,28/04/2025,O-,Platelet Concentrate,1,4,70
695,1,Toril District Hospital,05/05/2025,O-,Platelet Concentrate,0,5,71
696,1,Toril District Hospital,12/05/2025,O-,Platelet Concentrate,1,5,72
697,1,Toril District Hospital,19/05/2025,O-,Platelet Concentrate,0,5,73
698,1,Toril District Hospital,26/05/2025,O-,Platelet Concentrate,1,5,74
699,1,Toril District Hospital,02/06/2025,O-,Platelet Concentrate,1,6,75
700,1,Toril District Hospital,09/06/2025,O-,Platelet Concentrate,1,6,76
701,1,Toril District Hospital,16/06/2025,O-,Platelet Concentrate,0,6,77
702,1,Toril District Hospital,23/06/2025,O-,Platelet Concentrate,1,6,78
703,1,Toril District Hospital,30/06/2025,O-,Platelet Concentrate,1,6,79
704,1,Toril District Hospital,07/07/2025,O-,Platelet Concentrate,1,7,80
705,1,Toril District Hospital,14/07/2025,O-,Platelet Concentrate,1,7,81
706,1,Toril District Hospital,21/07/2025,O-,Platelet Concentrate,0,7,82
707,1,Toril District Hospital,28/07/2025,O-,Platelet Concentrate,1,7,83
708,1,Toril District Hospital,04/08/2025,O-,Platelet Concentrate,1,8,84
709,1,Toril District Hospital,11/08/2025,O-,Platelet Concentrate,0,8,85
710,1,Toril District Hospital,18/08/2025,O-,Platelet Concentrate,1,8,86
